,city,link,state,title
186,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=new+us+american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CV-K0dmrTdmr&rlt=New+american+restaurants&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMAh6BAgAEAo",['Connecticut'],New american restaurants
187,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=romantic+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CbM7610koap8&rlt=Romantic+restaurants&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMAl6BAgAEAw",['Connecticut'],Romantic restaurants
188,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=bar+and+grill&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CeVQ5lstv7qw&rlt=Bar+%26+grills&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMAp6BAgAEA4",['Connecticut'],Bar & grills
189,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CbKeLPPP7b7U&rlt=Best+breakfasts&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMAt6BAgAEBA",['Connecticut'],Best breakfasts
190,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=restaurants+with+great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CUwBeJGqQbRn&rlt=Food+and+cocktails&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMAx6BAgAEBI",['Connecticut'],Food and cocktails
191,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CWqCBrxmhKGi&rlt=Great+cocktails&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMA16BAgAEBQ",['Connecticut'],Great cocktails
192,['Cornwall'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCZVGTvlkhOeJEZWjxDbLNhVy&lsspp=CTFj-4-Czrom&rlt=American+restaurants&owsq=Cornwall,+Connecticut+Restaurants&ved=2ahUKEwiyh6zN7YXuAhWls1kKHWsmB_cQ9s8CMA56BAgAEBY",['Connecticut'],American restaurants
193,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CdCjLmoYTItS&rlt=Takeout&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
194,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=&rlt=Delivery&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
195,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=romantic+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CTjZFnIGAZ98&rlt=Romantic+restaurants&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMAd6BAgAEAg",['Connecticut'],Romantic restaurants
196,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=new+us+american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CbwT9-Ql7p2V&rlt=New+american+restaurants&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMAh6BAgAEAo",['Connecticut'],New american restaurants
197,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CUwBeJGqQbRn&rlt=Cozy+restaurants&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMAl6BAgAEAw",['Connecticut'],Cozy restaurants
198,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CeOk4cP59SWK&rlt=American+restaurants&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMAp6BAgAEA4",['Connecticut'],American restaurants
199,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CbKeLPPP7b7U&rlt=Best+breakfasts&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMAt6BAgAEBA",['Connecticut'],Best breakfasts
200,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=restaurants+with+great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CbM7610koap8&rlt=Food+and+cocktails&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMAx6BAgAEBI",['Connecticut'],Food and cocktails
201,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CWqCBrxmhKGi&rlt=Great+cocktails&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMA16BAgAEBQ",['Connecticut'],Great cocktails
202,['Cornwall Bridge'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=bar+and+grill&rflfq=1&num=10&uule=w+CAQQCFISCZ9SyJ8KhueJEZPRbAjhoC8H&lsspp=CeVQ5lstv7qw&rlt=Bar+%26+grills&owsq=Cornwall+Bridge,+Connecticut+Restaurants&ved=2ahUKEwi-vff674XuAhVIc98KHaf-CRYQ9s8CMA56BAgAEBY",['Connecticut'],Bar & grills
203,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=CQV4zXgEPv0t&rlt=Takeout&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
204,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=&rlt=Delivery&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
205,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=CUV6BVteuqSl&rlt=Best+breakfasts&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMAd6BAgAEAg",['Connecticut'],Best breakfasts
206,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=Ca_rY21FVa6g&rlt=Italian+restaurants&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMAh6BAgAEAo",['Connecticut'],Italian restaurants
207,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast+with+kids&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=CQNCG58zWlTB&rlt=Breakfasts+with+kids&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMAl6BAgAEAw",['Connecticut'],Breakfasts with kids
208,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=Cb96z4yS3kWV&rlt=Pizza+restaurants&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMAp6BAgAEA4",['Connecticut'],Pizza restaurants
209,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=romantic+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=CRhPxLFWga7m&rlt=Romantic+restaurants&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMAt6BAgAEBA",['Connecticut'],Romantic restaurants
210,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=CZjJd8pFkKBH&rlt=Cozy+restaurants&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMAx6BAgAEBI",['Connecticut'],Cozy restaurants
211,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=upscale+drinks&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=CbBocT8HAx6d&rlt=Upscale+drinks&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMA16BAgAEBQ",['Connecticut'],Upscale drinks
212,['Cos Cob'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCTFuSgOdmMKJEU-_of99RxyT&lsspp=CWaLBi1bfza3&rlt=American+restaurants&owsq=Cos+Cob,+Connecticut+Restaurants&ved=2ahUKEwjw3v2b8oXuAhWtzVkKHUiWBBIQ9s8CMA56BAgAEBY",['Connecticut'],American restaurants
213,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CZftKO9_fQgL&rlt=Takeout&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
214,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=&rlt=Delivery&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
215,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast+with+kids&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CUiwuu98Bq35&rlt=Breakfasts+with+kids&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMAd6BAgAEAg",['Connecticut'],Breakfasts with kids
216,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CdrhcbHPsFWO&rlt=Italian+restaurants&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMAh6BAgAEAo",['Connecticut'],Italian restaurants
217,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CR_PI7CLiWDN&rlt=Best+places+to+eat&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMAl6BAgAEAw",['Connecticut'],Best places to eat
218,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=bar+and+grill&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CeeseaS73xIw&rlt=Bar+%26+grills&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMAp6BAgAEA4",['Connecticut'],Bar & grills
219,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=restaurants+with+great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CXnJxtuc1_7n&rlt=Food+and+cocktails&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMAt6BAgAEBA",['Connecticut'],Food and cocktails
220,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CX-V9XQ-Dubw&rlt=Great+cocktails&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMAx6BAgAEBI",['Connecticut'],Great cocktails
221,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CYMYXhZyF-X2&rlt=Cheap+eats&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMA16BAgAEBQ",['Connecticut'],Cheap eats
222,['Cromwell'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCWmNFBh3S-aJEaffD7KpYGsO&lsspp=CXpqEjJM7S5R&rlt=Pizza+restaurants&owsq=Cromwell,+Connecticut+Restaurants&ved=2ahUKEwiHwdTX9IXuAhWCrVkKHQRNBXcQ9s8CMA56BAgAEBY",['Connecticut'],Pizza restaurants
223,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=CalQZNTErSLY&rlt=Takeout&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
224,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=&rlt=Delivery&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
225,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=CQGkDZpjFUF8&rlt=Best+dinners+with+kids&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMAd6BAgAEAg",['Connecticut'],Best dinners with kids
226,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=CXyopT_8-x9Y&rlt=Pizza+restaurants&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMAh6BAgAEAo",['Connecticut'],Pizza restaurants
227,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+lunch&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=CQqjnLypCy-u&rlt=Best+lunches&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMAl6BAgAEAw",['Connecticut'],Best lunches
228,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=Cf261uL62PTW&rlt=Italian+restaurants&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMAp6BAgAEA4",['Connecticut'],Italian restaurants
229,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants+for+a+group&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=CZLkxmUDEvPF&rlt=Cheap+spots+for+groups&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMAt6BAgAEBA",['Connecticut'],Cheap spots for groups
230,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=CaqxBmwy5O5r&rlt=Cheap+eats&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMAx6BAgAEBI",['Connecticut'],Cheap eats
231,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=CTDIOMQgUyCx&rlt=Cozy+restaurants&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMA16BAgAEBQ",['Connecticut'],Cozy restaurants
232,['Danielson'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=chinese+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCUWm6tBlKeSJEZVL1C3ROiLC&lsspp=CW_k8vM3fevE&rlt=Chinese+restaurants&owsq=Danielson,+Connecticut+Restaurants&ved=2ahUKEwi-7PqS94XuAhUsnOAKHROYDiYQ9s8CMA56BAgAEBY",['Connecticut'],Chinese restaurants
233,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=CSIHFGdHmjL8&rlt=Takeout&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
234,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=&rlt=Delivery&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
235,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+lunch+with+kids&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=CXVGoznRKSW_&rlt=Best+lunches+with+kids&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMAd6BAgAEAg",['Connecticut'],Best lunches with kids
236,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=Cf6OQrKn2reQ&rlt=Pizza+restaurants&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMAh6BAgAEAo",['Connecticut'],Pizza restaurants
237,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=Cb1dbc_QtUOf&rlt=Best+places+to+eat&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMAl6BAgAEAw",['Connecticut'],Best places to eat
238,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=CQqjnLypCy-u&rlt=Italian+restaurants&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMAp6BAgAEA4",['Connecticut'],Italian restaurants
239,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants+for+a+group&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=CYfuW9oFoDAE&rlt=Cheap+spots+for+groups&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMAt6BAgAEBA",['Connecticut'],Cheap spots for groups
240,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=CTDIOMQgUyCx&rlt=Cheap+eats&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMAx6BAgAEBI",['Connecticut'],Cheap eats
241,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=group-friendly+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=CWbabFy9Qs4b&rlt=Group-friendly+dining&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMA16BAgAEBQ",['Connecticut'],Group-friendly dining
242,['Dayville'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCeeQ76XmKOSJEXr1_zkqRpW1&lsspp=CalQZNTErSLY&rlt=Cozy+restaurants&owsq=Dayville,+Connecticut+Restaurants&ved=2ahUKEwjSzobP-YXuAhUruVkKHfc3D-MQ9s8CMA56BAgAEBY",['Connecticut'],Cozy restaurants
243,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=CW-DjawxftMh&rlt=Takeout&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
244,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=&rlt=Delivery&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
245,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=Ce9AnwdklSd8&rlt=Cozy+restaurants&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMAd6BAgAEAg",['Connecticut'],Cozy restaurants
246,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=CbMgxpm9UWNl&rlt=Pizza+restaurants&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMAh6BAgAEAo",['Connecticut'],Pizza restaurants
247,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=CaValW59kZBi&rlt=Best+dinners+with+kids&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMAl6BAgAEAw",['Connecticut'],Best dinners with kids
248,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=CcVjschzGyYL&rlt=American+restaurants&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMAp6BAgAEA4",['Connecticut'],American restaurants
